message,severity,attributes,tags,timestamp
,info,"{""ts"":""2026-03-20T13:11:03.940Z"",""bigBlindUserId"":14,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_started"",""phase"":""PRE_FLOP"",""handNumber"":8,""pot"":30,""currentBet"":20,""communityCards"":[],""dealerUserId"":14,""dealerName"":""Guest9583"",""smallBlindUserId"":14,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:12.584858273Z
,info,"{""ts"":""2026-03-20T13:11:06.692Z"",""playerSnapshot"":{""chips"":9980,""bet"":20,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""PRE_FLOP"",""handNumber"":8,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""call"",""amount"":20,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:12.584864081Z
,info,"{""ts"":""2026-03-20T13:11:06.692Z"",""amount"":20,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_won_by_fold"",""phase"":""SHOWDOWN"",""handNumber"":8,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""win_by_fold"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:12.584869506Z
,info,"{""ts"":""2026-03-20T13:11:11.324Z"",""metadata"":{""readyCount"":0,""activePlayerCount"":1},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_ready_next_hand"",""phase"":""SHOWDOWN"",""handNumber"":8,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":15,""amount"":0,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:12.584875230Z
"处理观战者: 0 人, 当前玩家: 6/8",info,"{""ts"":""2026-03-20T13:11:11.344Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:12.586455956Z
"新一手牌开始: 6 名玩家, 0 名观战者",info,"{""ts"":""2026-03-20T13:11:11.344Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:12.586465410Z
,info,"{""ts"":""2026-03-20T13:11:11.345Z"",""bigBlindUserId"":14,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_started"",""phase"":""PRE_FLOP"",""handNumber"":9,""pot"":30,""currentBet"":20,""communityCards"":[],""dealerUserId"":14,""dealerName"":""Guest9583"",""smallBlindUserId"":14,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:12.586471570Z
,info,"{""ts"":""2026-03-20T13:11:25.874Z"",""playerSnapshot"":{""chips"":9980,""bet"":20,""totalBet"":20,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""PRE_FLOP"",""handNumber"":9,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""call"",""amount"":20,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:32.586857989Z
,info,"{""ts"":""2026-03-20T13:11:25.874Z"",""amount"":20,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_won_by_fold"",""phase"":""SHOWDOWN"",""handNumber"":9,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""win_by_fold"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:32.586867111Z
,info,"{""ts"":""2026-03-20T13:11:28.589Z"",""metadata"":{""readyCount"":1,""activePlayerCount"":1},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_ready_next_hand"",""phase"":""SHOWDOWN"",""handNumber"":9,""pot"":20,""currentBet"":20,""communityCards"":[],""userId"":14,""amount"":1,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:32.586873298Z
"处理观战者: 0 人, 当前玩家: 6/8",info,"{""ts"":""2026-03-20T13:11:28.600Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:32.586883421Z
"新一手牌开始: 6 名玩家, 0 名观战者",info,"{""ts"":""2026-03-20T13:11:28.600Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:32.586889471Z
,info,"{""ts"":""2026-03-20T13:11:28.601Z"",""bigBlindUserId"":14,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_started"",""phase"":""PRE_FLOP"",""handNumber"":10,""pot"":30,""currentBet"":20,""communityCards"":[],""dealerUserId"":14,""dealerName"":""Guest9583"",""smallBlindUserId"":14,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:32.586895695Z
,info,"{""ts"":""2026-03-20T13:11:37.027Z"",""playerSnapshot"":{""chips"":9960,""bet"":40,""totalBet"":40,""folded"":false,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""PRE_FLOP"",""handNumber"":10,""pot"":40,""currentBet"":40,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""raise"",""amount"":40,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:37.033611739Z
,info,"{""ts"":""2026-03-20T13:11:37.027Z"",""amount"":40,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_won_by_fold"",""phase"":""SHOWDOWN"",""handNumber"":10,""pot"":40,""currentBet"":40,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""win_by_fold"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:37.033619651Z
,info,"{""ts"":""2026-03-20T13:11:40.336Z"",""metadata"":{""readyCount"":0,""activePlayerCount"":1},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_ready_next_hand"",""phase"":""SHOWDOWN"",""handNumber"":10,""pot"":40,""currentBet"":40,""communityCards"":[],""userId"":15,""amount"":0,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:40.404730356Z
"处理观战者: 0 人, 当前玩家: 6/8",info,"{""ts"":""2026-03-20T13:11:40.347Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:40.404735516Z
"新一手牌开始: 6 名玩家, 0 名观战者",info,"{""ts"":""2026-03-20T13:11:40.347Z"",""level"":""info"",""event"":""lobby.debug""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:40.404740502Z
,info,"{""ts"":""2026-03-20T13:11:40.348Z"",""bigBlindUserId"":14,""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""hand_started"",""phase"":""PRE_FLOP"",""handNumber"":11,""pot"":30,""currentBet"":20,""communityCards"":[],""dealerUserId"":14,""dealerName"":""Guest9583"",""smallBlindUserId"":14,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:40.404747017Z
,info,"{""ts"":""2026-03-20T13:11:49.743Z"",""playerSnapshot"":{""chips"":9970,""bet"":30,""totalBet"":30,""folded"":true,""allIn"":false},""event"":""game.engine_event"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""stakeLevel"":""medium"",""eventType"":""player_action"",""phase"":""PRE_FLOP"",""handNumber"":11,""pot"":30,""currentBet"":20,""communityCards"":[],""userId"":14,""playerName"":""Guest9583"",""action"":""fold"",""amount"":null,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:49.748693418Z
,info,"{""ts"":""2026-03-20T13:11:57.701Z"",""userId"":15,""event"":""socket.game_leave"",""socketId"":""p7bpypZJM8Oqb6dVAAAN"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:57.708504544Z
,info,"{""ts"":""2026-03-20T13:11:57.701Z"",""phase"":""FINISHED"",""event"":""lobby.player_left_game"",""roomId"":""room_75aa19ab-0278-4f88-b32f-59d08ee90a7b"",""userId"":15,""userName"":""Guest5379"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cf2c083c-320e-46a6-9f62-5c9ec9143009"",""replica"":""96058e25-fb70-496f-9e6e-23e6807cfde9""}",2026-03-20T13:11:57.708514238Z
[dotenv@17.3.1] injecting env (0) from .env -- tip: 🤖 agentic secret storage: https://dotenvx.com/as2,info,"{""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.244995415Z
"[dotenv@17.3.1] injecting env (0) from .env -- tip: ⚙️  load multiple .env files with { path: ['.env.local', '.env'] }",info,"{""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.245003151Z
[dotenv@17.3.1] injecting env (0) from .env -- tip: 🛡️ auth for agents: https://vestauth.com,info,"{""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.245009200Z
[dotenv@17.3.1] injecting env (0) from .env -- tip: 🤖 agentic secret storage: https://dotenvx.com/as2,info,"{""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.245015478Z
,info,"{""ts"":""2026-03-20T13:15:40.098Z"",""event"":""server.starting"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.245021113Z
,info,"{""ts"":""2026-03-20T13:15:40.099Z"",""event"":""db.schema_init_started"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.245026692Z
,info,"{""ts"":""2026-03-20T13:15:40.262Z"",""event"":""db.connected"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.269304236Z
,warn,"{""ts"":""2026-03-20T13:15:40.265Z"",""rowCount"":null,""event"":""db.slow_query"",""sql"":""\n    CREATE TABLE IF NOT EXISTS users (\n      id SERIAL PRIMARY KEY,\n      google_id VARCHAR(255) UN"",""durationMs"":166,""level"":""warn""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.269310521Z
,info,"{""ts"":""2026-03-20T13:15:40.301Z"",""event"":""db.schema_init_completed"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.306495320Z
,info,"{""ts"":""2026-03-20T13:15:40.301Z"",""event"":""db.initialized"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.306503847Z
,info,"{""ts"":""2026-03-20T13:15:40.303Z"",""host"":""0.0.0.0"",""event"":""server.started"",""port"":8080,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.306511257Z
2026-03-20 13:15:40 [[32minfo[39m]: Order verifier connected to network: 1,info,"{""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.496845595Z
2026-03-20 13:15:40 [[32minfo[39m]: Starting order verifier...,info,"{""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.496851722Z
,info,"{""ts"":""2026-03-20T13:15:40.483Z"",""event"":""order_verifier.started"",""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.496858294Z
Starting Container,info,"{""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:40.582496396Z
,warn,"{""ts"":""2026-03-20T13:15:41.014Z"",""event"":""redis.reconnect_aborted_using_memory_cache"",""level"":""warn""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:41.243516328Z
,warn,"{""ts"":""2026-03-20T13:15:41.014Z"",""error"":{""name"":""AggregateError"",""message"":"""",""stack"":""AggregateError [ECONNREFUSED]: \n    at internalConnectMultiple (node:net:1134:18)\n    at afterConnectMultiple (node:net:1715:7)""},""event"":""redis.unavailable_using_memory_cache"",""level"":""warn""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""adbee261-f1db-41e6-8f75-318031c249ab"",""deployment"":""cffde71e-4d84-4ef7-85ff-0bcc543d2c80"",""replica"":""96fbcc65-077a-4c30-9c43-f0d394a45184""}",2026-03-20T13:15:41.243524065Z
Starting Container,info,"{""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""512be67d-4087-4499-839d-3fd43957028c"",""replica"":""11b1085a-bae2-4c60-98c1-2e7ef5ec881f""}",2026-03-20T13:15:44.885386876Z
